source_text;target_text
como quando vocês olham para o céu, veem sua beleza;pema'ẽ rame'ĩ ybaka resé, pesepîak i poranga
meu pensamento;xe 'anga
sua grande bondade engrandecendo;i angaturãngatu moeburusûabo
suas palavras duras não cessam;n'opyki i nhe'engatã
semelhante a que coisa era o suor dele?;mba'e abyare'ymape syaîa?
não tendo nojo de mim;xe suí oîegûarue'yma
aquecendo-se perto do fogo;tatá ypype oîepegûabo
venham, levem os malditos, erguendo-os, para queimá-los em nosso fogo;peîori, perasó muru, supi, îandé ratápe sapeka
o miolo dele;i apytera
eu sou libertina;xe resaeté
a chuva amanhecia caindo;oky-ko'ẽ-ko'ẽ amana
a crença na dança enche os corações deles;moraseîa rerobîara i py'a îaîporaká
eu sou o alegre ibitirapé, do topo da montanha;xe rory ybytyrapé, ybytyrapûá suí
finalmente ele vem;rumby ahẽ oú ko'yté
eu tenho propensão a esquecer, eu sou esquecidiço;xe resaraî-potar
até mesmo seus ossinhos a gente cultua, tendo-os no pescoço;asé i kangûerĩ tiruã momba'etéû, o aîuri serekóbo
piorou muito a dor de minha cabeça;oîerekoaíbeté xe akanga rasy xe suí
eu sou semelhante aos selvagens;xe rapixá saraûaîa
bico de pássaro fora do corpo;tĩmbûera
eu não tenho boca sossegada;na xe îuru-pyki
filho bastardo, filho do amante;agûasá membyra
o que é de antigamente, o que é antigo;kûesenhe'ỹndarûera
hei de comer seus miolos;i 'aputu'uma t'a'u
será que vocês amam seu salvador?;pesaûsu ra'upe pe pysyrõana?
nesta semana;kó semana pupé
não são poucos;na mboby ruã
fazendo as pessoas beberem cauim ou dando-lhes de beber;abá mongagûabo koîpó se'yma
na verdade hei de me enfeitar, pintando-me de preto;aûîeté-pakó aîegûak ûinhemoúna
na verdade, três vezes você negará ser meu discípulo antes de o galo cantar duas vezes;mosapy ipó xe boîáramo nde rekó ereîkuakub mokõî gûyrá sapukaî' e'ymebéne
por aqui;kóbo
embora vocês tenham se esforçado, vocês estiveram deitados só pouco tempo junto a mim, não dormindo;pesa'ang îepé peuî korite'ĩ nhõte xe pyri, pekere'yma
empurre-o para seu fogo;oîmoanhã satápe
bem de acordo com as palavras do chefe dos cristãos;cristãos rubixaba nhe'enga rupi é
muito a propósito a gente comemorará bem esse dia;a'eboé ebokûé 'ara asé oîmoeté-katune
eu estou feliz por causa de sua ida;xe roryb nde só resé
entrei para estar fundeado;aîké gûitupa
daqui, certamente, passou para a índia, terra dos indianos;ké suí serã i asabi india tapyîtinga retãme
você, em seus braços, Jesus ergueste;endé, nde îybápe, îesu eresupi
eis que era famosa, certamente, a bela vida de Maria;anhẽté, kó serapûan maria rekó-poranga
esbofeteei suas mãos;aîpó-petek
eu tenho azia;xe pusu'umukaî
compadeci-me dele;aîmomboreaûsub
o que é totalmente conhecido, coisa notória por fama;i kugûabypypabẽ
todos os impedimentos do casamento já mencionei;opá mendara moarûapaba aîmombe'u ymã
por isso mesmo repreendeu seu companheiro, desagravando-o;nd'e'i te'e o apixara akakapa, sepyka
à medida do que havia delas;i îaîbeĩîé
aqui estão meus chifres, meus dentes sim, aqui estão também minhas garras;kó xe 'akusu, xe ranha îé, kó bé xe pûapẽ
"a gente diz ""quinhão de Deus"" para aquilo que é dado?";"asé aîpó i me'engymbyra supé ""tupã potaba"" i 'éû?"
ambos tremerão hoje;mokõîbé osyî kori
por seus rastros é que vamos;sakypûera rupi é îasó
que Deus te coloque nas alturas como sua própria filha;t'e'i tupã nde moingóbo o aîyramo ybaté
hei de me embriagar para perder o juízo;t'asabeypóne 'ara mokanhema
mais tarde, antes de se deixar matar por nós, tomou o pão em suas mãos;oîrã îandé resé o îeîuká-ukar-y îanondé miapé rari o pópe
ah, é muito bonito o menino que poderia ser um escravo!;i porangeté kunumĩ, miaûsubambûerĩ mã!
não de outra forma eles me combaterão;na marandé ruã i pokoki xe rine
o que não honra a Deus, seu verdadeiro criador;tupã o monhangareté moetesare'yma
você mesmo é a causa do seu dano, querendo revirar minha casa;endé aé ereîekûá xe roka pobu-potá
e as grávidas ao quererem beber água, o que acontece?;a'epe muru'apora 'y 'useîtápe marã?
que ele me leve para seu lugar de felicidade;ta xe rerasó og orypápe
para o padre contará para que o anuncie na igreja;abaré supé i mombe'uû tupãokype seronhe'engaûama rine
vai me fartando;seby-sebykĩ ixébo
eu sou médio;xe reburusu nhote
estou me esticando;aîetu'u
a multidão de nós se afastando;îandé retá îandé pe'abo
venho sem a intenção de que me alimentem;aîur ta xe poî na ûi'îabo ruã
fez-nos viver, sofrendo a morte;îandé moingobé, te'õ porarábo
os habitantes do céu;ybakygûara
depois de querer vê-lo, em vão, desde muito tempo atrás;kûesenhe'ym bé sepîá-potá tenhẽ roîré
grande é meu cansaço;turusu xe kane'õ
instrumento de cortar lenha;îepe'a-mobokaba
por acaso não chegava seu segundo braço ao lugar onde vão os pregos?;ogûatá îepé serã i îybá mokõîa itapygûá soarama resé?
também não se mostra digno aquele excomungado mesquinho de ouvir a missa;nd'e'ikatu béî aîpó i pe'apyra'uba missa renduba resé
como meus súditos, todos em minhas mãos os tenho bem;xe boîáramo pabẽ xe pópe arekó-katu
vocês não têm ouvidos, como de costume, confundindo esta aldeia;na pe apysáî, îandu, ikó taba apamonana
todas as línguas dos homens por aí afora os fez conhecer?;opakatupe kûeîpe abá nhe'enga kuabukari i xupé?
mas não vamos colocar a mão na boca para desgrudá-la?;nd'opo'ẽî xûé-tepe asé o îuru pupé i mbo'iragûama reséne?
vem novamente para curá-los todos!;eîorino i mombûeîrá pá!
o próprio Deus distinguiu o padre como seu substituto;tupã é abaré oîmoîa'ok gûekobîaramo
a noite toda não durmo, absolutamente;pysaré n'aker-angáî
abraçando a cintura do seu parceiro;nde rapixara ku'a îubana
como dizemos antes de dormir?;marã e'ipe asé o ké îanondé?
levamo-los uns atrás dos outros;oroerokûaka'ar
ajuntamento de taquaruçu;takûarusu-tyba
segundo o julgamento de nós por Deus;tupã îandé rekomondykaba rupi
fecundei-a;aîmenõ
não o amo ainda;nd'a'éî saûsupa ranhẽ
eu não sou grave nos meus atos;na xe rekoposyî
podemos vê-lo aqui também?;e'ikatupe asé iké bé sepîaka?
não sou diferente dele, pareço-me com ele;n'aîabyî
como será que estão minhas amantes?;marãngatupakó xe agûasá rekóû ri?
levaram-no para um certo palácio, fazendo-o entrar, reunindo soldados fortes ali por sua causa;ogûerasó amõ okusupe seroîkŷabo, a'epe maranaritekoaratã reŷnhanga sesé
os que vivem para isso transgridem muito a lei;ikoba'e resé tekoara oîaby-eté tekó
hei de reavivar a velha guerra;t'aîopũne marandûera
achegamo-nos um ao outro;oroîoerobyk
eu estou fendido;xe îurubok
estou a latejar;nyn-nyng a'é
que ele se compadeça de mim;ta xe raûsubar
o próprio Pedro mandou-me fazer proceder assim;pedro aé emonã xe moingó-ukar
corto-lhe a pele;aîpi-mondok
eram compridas algumas cordas;iîysapuku sama amõ
livra-nos você dos que nos querem mal;oré pysyrõ îepé oré amotare'ymbara suí
como ele, também, curaste os doentes;supi bé eremombûeîrá mara'abora
eis meus chifrões;kó xe 'akusu
poluiu-se outrora seu filho por você o desejar?;o'ẽpe erimba'e nde membyra nde i potasápe?
hei de cobrir você;t'oropyk
eu estou cambaleando;xe agûy-agûy
nesta semana;kó somana pupé
cabelos muito arrepiados, grenha;a-tyrá-tyrá
sim, aqui estão também minhas garras, meu rabo comprido;îé, kó bé xe pûapẽ, xe rûaîpuku
todas as aldeias abrasou;opabẽ taba mondyki
igualmente a morte está entre os jovens e entre os velhos, não distante;oîoîá te'õ rekóû kunumĩgûasu suí tuîba'e suí bé, n'apûéî
para a aspersão de seu aposento e de seu próprio corpo;o koty og o'o repyîagûama resé
da mesma maneira;emonã bé
que esteja tudo o que está na terra segundo a sua vontade;t'oîkó pabẽ ybypesûara nde remimotara rupi
a dança é que é boa, enfeitar-se, pintar-se de vermelho;moraseîa é i katu, îegûaka, îemopyranga
como modo de espantar o diabo;anhanga mondyîtabamo
dançaram a noite toda;oporaseî pysaré
dormiu comigo;xe posé i keri
é muito belo seu nome;i porãngatu nde rera
seu fechamento;i 'o
eu estou cansado;xe kane'õ
vagem seca;topé-tininga
eu tenho casca erguida;xe pé-bur
onde você roubou?;umãmepe nde mondá?
vem, espantando o diabo, para não nos vencer;îori, anhanga mondyîa, oré moaûîé suí!
finjo que o levo, faço de conta que o levo;arasó-rasó-a'ub
assim como a gente reconhece o dia dos santos, do mesmo modo, também, até mesmo seus ossinhos a gente cultua, tendo-os no pescoço;oîabo asé santos 'ara kuabi, oîabo bé asé i kangûerĩ tiruã momba'etéû, o aîuri serekóbo
antigamente estes habitantes da aldeia estavam sob minhas mãos;akûeîme kó tabygûara xe pó gûyrybo sekóû
ponho-os um diante do outro;aîmoîobaîxûar
a noite não perceberemos;putuna nd'îaîandubi xûéne
venham para comer a criança, o cuidado de Deus;peîori pitanga gûabo, tupana resaetá
corda de panacu, a que vai pela cabeça daquele que a leva;panakũ-sama
viram somente muitas chamas, parecidas com as línguas das pessoas;tataendy-etá, asé apekũ abŷare'yma anhõ osepîak
fibras muito grossas;pó-anamusu
em terra não os fazendo transformar;ybyramo i moingó-ukare'yma
ó! isso não seria possível contar, ainda que o sol se pusesse!;tó! aîpó n'i papasabi, kûarasymo oîké îepémo!
do nada fez nossa alma, com sua palavra é que ele a fez;nama'eruã oîmonhang asé 'angamo, o nhe'enga pupé é i monhangi
que fuja o diabo dele;t'onhegûasem anhanga i xuí
rio dos robalos;kamuri-'y
estava ele despido, sem mais, em público?;ikatupe nhẽpe sekóû te'yîpe?
ali vocês iam por ocasião dos feriados;a'epe 'aretéreme eresó
em minhas mãos bem os tenho;xe pópe arekó-katu
mesmo vingando-se dos que o maltratam, o homem transgride a palavra de Deus?;-ogûerekomemûãsara resé oîepyka tiruãpe abá tupã nhe'enga abyû?
o que está no pote;kamusi pora
este outro;kó-te
os cristãos, na verdade, não pecam pouco;karaíba, ipó, n'oîkoangaîpá-pyrybi
foi agora a primeira vez;aramõ
tinjo-o de vermelho;aîpitu-pyrang
sofrendo a fome e a sede;ambyasy, 'useîa porarábo
dançaram a noite toda, fazendo feitiçarias;oporaseî pysaré, oîemopaîeangaípa
muitíssimo rechonchudo;asangusugûasu
já se juntaram por causa disso as velhas e os velhos;onheŷnhang umã sesé gûaîbĩ tuîba'e abé
meu filho que mama;xe membykambu
nosso pai verdadeiro;îandé rubeté
enfileirei-os;aîmoysyrung
não;-oîporará bépe mba'e amõ a'epe oîkóbone? -aani xûéne - sofrerão ainda alguma coisa aí vivendo?
fazendo Deus descer consigo do céu;tupã reroîypa ybaka suí
vou à caça;ka'abo asó
ando à caça;ka'abo aîkó
estamo-nos espalhando;oronhemosasãî oroîkóbo
eu sou um guará-guaçu, uma onça;xe agûaragûasu, îagûara
Deus deu, então, determinações para nosso pai primeiro?;osekomonhangype a'ereme tupã îandé rubypy?
e suas velhas roupas, o que fizeram com elas?;i aogûerape marã serekóû?
como a esses, mato os que costumam pecar;anga îá, angaîpabora aîuká
mostrando-o aos judeus, querendo fazê-lo ir, sem mais;îudeus supé sepîakuká, i mondó-nhẽ-motá
honre seu pai e sua mãe;eîmoeté nde ruba nde sy abé
o oposto de comer demais é comer somente o suficiente;mba'e 'u-eté-eté robaîara oîá nhote mba'e 'u
chifre de boi;tapi'irusu 'aka
um ou outro, porventura, foi mau, às vezes;oîepé-ĩombé, nipó, i angaîpab amõme é
em um dia semelhante a este;kó 'ara nungara pupé
feri-o;aîkutuk
de que parte?;mamõ-ngoty suí?
hei de louvar muito meu pai;aîmoeté-katupe xe ruba ká
hoje mesmo vamos fazê-lo sumir;kori bé t'i mokanhẽ
estava nascendo sem ela se desvirginar;i puke'ỹme nhẽ o'a oúpa
fundei uma aldeia;atabypyrung
constantemente;-mba'e-mba'eremepe asé îeruréû i xupé? -îepi nhẽ - em que ocasiões a gente reza para eles?
no decorrer de quatro gerações;oîoirundyk îeapyká sykápe
filho de quem você é?;abá ra'yrape nde?
esforço-me muito;anhemoatãngatu
inchei;abur
por fazer trabalhar um homem branco, você trabalhou em um dia que deve ser guardado?;karaíba nde moporabykŷápe, ereporabykype 'ara i momba'etepyra pupé?
derrubei as folhas dela;aîmonguî soba
pus uma touca nela;aîakangaó-rung
a gente iria para o céu ao se batizar, sem mais?;osó nhẽmope asé ybakype o nhemongaraibireme?
o resto de minhas presas trouxe para a rainha;xe rembiara rembyrûera arurĩ reîa supé
o que vai;osoba'e
os temiminós de dia confessam seus pecados, somente;temiminõ 'arybo nhẽ oîmombe'u o angaîpá-mirĩ anhõ
outro dia, já não agora;irã é irã
quero muito mesmo destruir todas as aldeias;aîpotá-katutenhẽ opabĩ taba mondyka
o que é viúvo, o viúvo;seremirekoe'õba'e
eia, afaste-me depressa!;ne'ĩ taûîé xe reîyîa!
hei de ir para onde me mandam mesmo porque eu, por vontade, assim quero fazer;îé t'asóne xe mondoápe memeté ixé, xe py'ape, emonã tekó potá
hei de dar ovas de peixe para você, retribuindo;t'ame'ẽne pirá ruba endébo, ûiîepyme'enga
deseja que o menino mame;i kamu-seî kunumĩ
imediatamente, eles se vingam do próximo, chacoteando-os;aûnhenhẽ o apixarĩ îepyki, i kurapa
não oporão resistência um ao outro;n'onherani xûéne o îoupéne
eu estou morno;xe rakubaíb
ainda hoje os malditos queimam;oîeí bé muru kaî
minha nação, outrora, estava de acordo com a primeira lei;xe anama, erimba'e, tekó-ypyramo sekóû
o pecado de um primeiro homem branco foi a causa de sua entrada neste mundo;oîepé karaíbypy rekoangaîpaba ikó 'ara pupé seîkeagûera
toda a aflição envolvendo o homem, enfim;opá tekotebẽ abá amana ko'yté
eis que eu vou;té ixé gûixóbo
como um galo você se deita;deitar-se - gûyrá-sapukaîa îabé ereîetu'u
os pássaros eram relativamente poucos;gûyrá setapokang
o que não foi morto;i îukapyrûere'yma
eu sou ligeiro de mãos;xe pobebuî
as canoas eram muitíssimas;ygara setá-katu
digo novamente;a'é benhẽ
como recompensa pelo seu afastamento da vida má;tekó-angaîpaba suí o îepe'aagûera repyramo
pecado que assassina as pessoas;tekoangaîpaba oporapitiba'e
em vão o padre quer convertê-la a Deus;e'i tenhẽ abaré tupã resé serobaka potara'upa
esconda-se, fique quieto;enhemim, nde kyrirĩ
amarram suas mãos fortemente;îapopûar-atã
você se enfeitou, pintou-se, tendo desejos carnais?;erenhemoatyrõpe eîegûaka nde poropotaramo?
eis que eu amo suas almas, aformoseando-as, embelezando-as;xe ikó asaûsu pe 'anga i moaysóbo, i momoranga
que eu detesto muito o diabo;t'aroŷrõngatu anhanga
eco de minhas palavras;xe nhe'ẽ-'anga
eu sou muito manchado;xe rabará-barab
levo de má vontade;arasó-îeaseî
eia, que você more com o senhor Nicolau;ne'ĩ, t'ereîkó pa'i nikorá irũ
o que não é morto;miîukae'yma
quer perdoar muito a nós;i nhyrõngatu-potá îandébo
ergueu-se com as feridas de suas mãos, de seus pés e de seu flanco?;o pó, o py o yké kutukagûera bépe erimba'e ogûeropu'am?
o resgate da minha alma;xe 'anga repymondykaba
não;-nd'oîporaráî xûémop'asé mba'e amõ 'ara pupé oîkóbomo? - aani xûémo - não sofreria a gente coisa alguma vivendo no mundo?
eu tenho boa fala, sou um bom falante;xe nhe'ẽngatu
trazendo algumas linhazinhas;inimbó'i amõ reru
todos os cristãos me honram muito;opakatu karaíba xe momba'eté-katu
prensa de cana-de-açúcar;u'ubae'ẽ pokasaba
você teve prazer com suas lembranças de seus pecados antigos?;ereîmborype nde angaîpagûera resé nde ma'enduasaba?
são muitas as coisas que impossibilitam os casamentos;setá mba'e mendara moabaipaba
lugar de vender carne, açougue;so'o ma'e'ĩndaba
apresso-me hoje, por causa da sua fama;xe apuãnamo kori, nde rerapûana resé
ai, por mais que eu esteja procurando alguma pousada, irra, o padre sempre me faz sair da aldeia;akaî! aseká îepé mytasaba amõ gûitekóbo, erĩ!, xe mosẽ memẽ taba suí abaré
eis que sou eu mesmo, já disse isso a vocês;ixé aé ã, a'é umã n'akó peẽmo
derrubam a ponte, querendo que a canoa passe;îarybobõ omonguî, ygara kuabĩ potá
