source_text,target_text
"somente estas, na verdade, retirei dos malditos","kó nhõ anosẽ, îepé, moxy suí"
sempre eu ensinei publicamente as pessoas,te'yîpe memẽ nhẽ ixé aporombo'e
as pedras ficaram se quebrando pelo meio,itá oîeká-îeká oîopyterybo
veio das alturas,ybaté suí oú
por ocasião de um dia santo você foi para longe?,tupãneme nhẽpe eresó kûepe?
"todos eles voltaram para trás, caindo no chão de costas","opá i îeakypûereroîebyri, o atukupé pyterybo o'á ybype"
estamos com ferros ao pescoço um do outro,oîoapyri oroîkó itá resé
a água benta seja o meio de viver da minha alma,y i mongaraibypyra t'oîkó xe 'anga rekobesabamo
voltou a viver dos que morreram,omanõba'epûera suí sekobeîebyri
algodoal,amynyîu-tyba
morrendo eu,gûimanõmo
vou para fora,asó kûeîpe
sendo mau,o angaîpabamo
veio novamente por sua causa,oú ramõ nde resé
"o que vê o furto de alguém, sem se importar",abá mondarõ osepîakĩba'e
"vendo-o, somente, é como pão",sepîaka nhõ miapé berame'ĩ
"não entendo sua ida, não entendo que você vá",n'aîmo'angi nde só
monte de terra,yby-atyra
"haveria de morrer, na verdade, antes de se batizar",omanõ îepémo oîemongaraíb'e'ymebé re'a
todo seu sangue fazendo-se derramar,og ugûy-tekatu i mo'ẽ-uká
"abri a boca, bocejei",aîeîuru-pirar
que eles sofram junto dos malditos!,ta sasy muru supé!
"eu sou guaixará, bebedor de cauim, grande boicininga","gûaîxará kagûara ixé, mboîtiningusu"
terceiro,momosapysara
"imagine, em sua morte, estarem vocês deitados",peîmo'ang pe re'õ pupé pe ruba
"odeiam você, expulsarão você","nde reroŷrõ, nde mombóne"
semelhante a uma roupa de querejuá que brilha mais que o sol,aó-kereîûá kûarasy sosé oberaba'e nungara
"logo depois de dizer aquilo para ele, lançou o pagamento por seu senhor no templo, indo finalmente se enforcar","aîpó oîoupé 'é abé, o îara repypûera reîtyki tupãokype aûîé osóbo oîeaîubyka"
não me faça demorar,xe mombuku umẽ îepé
vanglorio-me.,aîerobîatenhẽ
enfeixei-os,anhoman
veja que aqui estou,aín
maldade,angaipaba
"é formosa, certamente, a lua","î aysó, nipó, îasy"
"aproximando-me da morte, meus grandes pecados antigos farei sair","te'õ rerobyka é, xe angaîpá-tubixagûera amosẽne"
rangem-me os dentes,xe rãî-ngyrỹî
façam transformar os moradores do rio,eîmonhangukar 'ygûara
"ah, eles vão me vencer hoje!",xe reîtyk korine mã!
eu o sujei de visgo,anhomong
por isso mesmo os que tiram o chapéu para eles transgridem a palavra de deus,nd'e'i te'e i xupé o akangaó-'okara tupã nhe'enga abŷabo
passou a aflição,i pûer tekoaíba
tornou você mais formosa que ela,nde moaysó-eté i xuí
"se o sol faz as pessoas terem muita sede, tanto mais, estando no fogo, as pessoas desejam beber","kûarasy abiã oporomo'y'useî-eté, memetaé tatápe oína abá o'useî-etéramo"
"ah, que atrevido!",tekatueté mã!
querendo afastar de si mesmo o transtorno,o îosuí pubura pe'a potá
o desejo de sumir para longe enche seus corações,mamõ nhẽ kanhẽ-motara i py'a îaîporaká
"para esse belo procedimento, a gente a mantém em seu próprio quarto, aí dependurando o recipiente em que a bebe","aîpó tekoporanga resé asé serekóû o kotype, a'epe i moîasekóbo i gûaburu"
na cintura,ku'aî
"não convém a você o riso, não fica bem a você o riso",na nde arõî nde puká
trago-o no meu colo,xe ambyî arekó
"deus deu, então, determinações para nosso pai primeiro?",osekomonhangype a'ereme tupã îandé rubypy?
eu estou embriagado,xe apong
homem severo,abaposykyîe'yma
por ele ter esperança nela e em deus,sesé tupã resé bé o îerobîasápe
querendo que a canoa passe adiante,ygara kûabĩ potá
"ah, que bom tempo aquele em que fui lá!",kûesenhe'ymĩkaé xe sóû a'epe mã!
vou como catador de pedras,asó itá piaramo
segundo o julgamento de nós por deus,tupã îandé rekomondykaba rupi
quando virá?,moîrãpe turine?
como se estivesse em asas de pássaro,gûyrá pepóbo pyryb
eu não levanto a cabeça,na xe 'aîubyri
não oporão resistência um ao outro,n'onherani xûéne o îoupéne
"muito feliz está o homem, certamente, após alcançar alguma verdade",sorybeté rakó abá mba'eeté amõ resé o îekosub'iré
o anjo da guarda está perto?,karaibebé i ko'ĩ?
deus me atrai,xe momotar tupã
"para onde pilatos o retirou, então?",mamõpe pilatos senosemi a'ereme?
"neste dia honramos nele, os judeus agiram em conjunto, com pedras, atirando em santo estêvão, quebrando sua cabeça","kó 'ara îamoeté i pupé îudeus itá reropotyrõû, santo estevão apîá-apîábo, i akanga kábo"
que hoje dê a nós seu filho muito belo,t'oîme'eng kori îandébo o memby-porangeté
"peca muito o homem, benzendo falsamente as pessoas?",i angaîpabetépe abá oporomongaraiba'upa?
estando com seus cocares brilhantes que são mais brancos que a geada,o akanetá-beraba ro'yrypy'aka sosé morotingyba'e reroína
"após a morte de seu filho, ama todos os homens",o membyra re'õ ré opabĩ abá raûsubi
fez nosso senhor algo diante dele?,oîmonhangype îandé îara amõ sobaké?
"não são modos de honrá-lo a bebedeira, o maltratar seu próximo, atacando-o","na i moetesaba ruã ka'u, o apixara rerekoaíba, sopenhana"
vá neste dia,osó kó 'ara pupé
eu tenho a extremidade pontuda,xe rapûá-obyr
enfim de volta!,irõ bé!
homem avarento,abá-pûapẽîara
veio o que está em sua busca,nde piara our
"um par de pares, quatro",oîoirũîrũ
os que confessou com os que escondeu voltará a confessar,o emimombe'upûera o emikuakugûera irũmo bé i mombe'uîebyrine
fiz-lhe cócegas,aîpokirik
"que eu não adoeça, comendo-o",ta xe maran umẽ i gûabo
como estava jesus quando ele o fez sair?,marãete'ĩpe jesus o enosẽme?
veio um grande chefe,oú tubixá-katu
"ilha de mato em meio a um descampado, capão",ka'a-pa'ũ
quinhão de deus dízimo,tupã potaba
"tão logo ao ouvir o seu nome, o diabo está tremendo","nde rera rendupa abé, anhanga ryryî okûapa"
"será que é um morcego, uma borboleta ou uma cuíca?","andyrá ruãpe é, panama koîpó gûaîkuíka?"
"batendo sem motivo na sua esposa, tratando-a sempre como objeto maldito de pancada","nde remirekó resé epûá tenhẽmo, mûasá-mbururamo serekóbo îepi"
arroto fétido.,eú-rema
está muito desfigurado meu rosto,i te i té xe robá
eu sou de bom semblante,xe resakûanhyrõ
"oh, que pena que meu pai morreu!",omanõ tekatunheté xe ruba mã!
"com pranto estejam, como modo de louvar o que entra junto a vocês, como modo de o receber","îase'o rakó perekó peẽmo teîkeara moetesabamo, i mobasembabamo"
lanço a canoa à água,aîtyk ygara
"você fez mexericos, contando as palavras do seu próximo?","nde mba'epûerype, nde rapixarĩ nhe'engûera mombegûabo?"
"o que anuncia as coisas, o pregador",mba'e rerosapukaîtara
eu me escafedo ao ir,xe rembykãî gûixóbo
que tipo de caça você quer comer?,marãba'e so'o ereî'useî?
"a vida da minha alma, que eu perdi, fará com que me seja devolvida",xe 'anga rekobepûera xe remimokanhẽûera oîmoîebyrukar ixébone
por isso mesmo repreendeu seu companheiro,nd'e'i te'e o apixara akakapa
"ataca-o, sarauaia!","esepenhan, saraûaî!"
já agora deve ter vindo,our ipó ko'yté
"nesta aldeia, você não disse maldades a ela ainda?","ikó tabape, marã nd'eréîpe i xupé ranhẽ?"
"imediatamente, água e seu sangue dele vazaram, escorrendo","aûnhenhẽ 'y sugûy abé i xuí i 'emi, osyryka"
"eis que, como está no céu, nosso senhor está dentro do pão nas mãos do padre, com certeza","akó ybakype ogûekó îakatu, îandé îara rekóû miapepûera pupé nhẽ abaré pópe re'a"
eu lhe peço a cabeça,aî'abo'o
"na ponta, na extremidade",apyri
nasceu para nós hoje,- o'a îandébo kori
vem para fazê-lo experimentar o sofrimento,eîori i moporaraa'anga
passamos uns atrás dos outros,orokûakeó
para onde a multidão numerosíssima levou nosso senhor da casa de caifás após o amanhecer?,mamõpe erimba'e te'yî-katupabẽ îandé îara rerasóû kaiphás roka suí ko'em'iré?
"eis que percebendo isso, deixei ontem minha casa","kó anga andupa, aseîá kûesé xe roka"
quem vê um homem furtar sem se importar,abá mondarõ osepîakĩba'e
"diabo mau, assassino","anhangaíba, morapitîara"
"levaram-no para um certo palácio, fazendo-o entrar com eles",ogûerasó amõ okusupe seroîkŷabo
"portanto, não morri com um pecado sequer!","irõ, oîepé tiruã pecado n'aromanõî!"
volto a trazer a roupa,aroîebyr aoba
"então, naquela época",a'e remengatutenhẽ
tenho jeito de saber,aîkugûab-arõan
você ficou suspeitando de seu próximo em seu interior?,ereîmondá-mondápe nde rapixara nde py'ape?
"nem sequer uma pequena coisa, nem um só pequeno ato das pessoas será omitido, então","mba'emirĩ tiruã, abá rekoagûerĩ oîenosem a'epene"
"pela estrela que os guia, como a que mostra o caminho.",îasytatá serekoarama resé pé kuabe'ẽsaramo
uniu-se a nós,îandé ri oîese'a
em vão o padre quer convertê-la a deus,e'i tenhẽ abaré tupã resé serobaka potara'upa
como criança está nos braços de maria,pitangamo seni maria îybápe
me dá ânsia de vômito a minha comida,xe mbouk xe remi'u
"eu sou enfermiço, doentio",xe mba'easy-potar îá
o que é cabeçudo,i akangagûaba'e
não batizam também outras pessoas junto do padre?,n'asé reroki bépe amõ abá abaré pyri?
a mãe dos meus filhos,xe ra'ysy
"amam-se muito, por dever, aqueles que se casaram?",oîoaûsu-katupe amẽ oîopopysykyba'epûera?
"no dia de guarda do nascimento dele, acendemos a fogueira chamada ""caminho do salto""",ara i 'aragûera pîasaba pupé tatá i apyrasabapé 'îaba îaîmondyk
logo então,a'ereme bé
que eu me lave a boca,t'aîeîuru-eî
gargalo fino,anhurĩ
"vocês também verão, futuramente, minha vinda sobre as nuvens",pesepîak irã ybytinga 'arybo xe rura béne
interessando-se também pela sua felicidade,sekobekaturama resé bé onhemboryryîa
lembrança das coisas,mba'e resé ma'enduasaba
do amor a deus encheu suas almas,tupã raûsuba resé i 'anga porakari
tirarão suas maldades deles,oîmbo'ir i angaîpaba i xuíne
"antigamente, esses habitantes da aldeia estavam sob minhas mãos.",akûeîme kó tabygûara xe pó gûyrybo sekóû
eu sou um aleijado,xe ate'ẽ
vem para amedrontá-lo,eîori i mosykyîébo
senhora da vida,tekobé îara
"não era deus espírito santo, mas um sinal da sua vinda","-tupã espírito santo anhẽ a'e tatá? -nda tupã espírito santo ruã, tura îekuapaba é - deus espírito santo era, na verdade, aquele fogo?"
"isso não tem como se contar, ainda que o sol se pusesse!","aîpó n'i papasabi, kûarasymo oîké îepémo!"
mandei um homem em busca de pindoba,aîopûaî amõ abá pindoba resé
eu sou aleijado,xe apar
arranco lenha,aîepe'abar
"eu sou guaixará, bebedor de cauim, grande cascavel, onça, trucidador de gente","gûaîxará kagûara ixé, mboîtiningusu, îagûara, morapitîara"
cortei a cabeça dele,aîakã-mondok
"você volta o rosto para trás, olhando com a ponta dos olhos, sorrindo, espreguiçando-se","nde atybak, nde resá-popybo ema'ẽmo, epukamirĩamo, eîepokábo tenhẽ"
armação de leito,inimbebytá
"cabeleira, peruca",agûera
todas as línguas dos homens por aí afora os fez conhecer?,opakatupe kûeîpe abá nhe'enga kuabukari i xupé?
que tenhamos esses homens contra nossos inimigos,t'irekó ikó apŷaba îandé robaîara ri
por meio da oração,tupãmongetá pupé
"o homem desanima, sem mais, de suas danças também",omanõaibí abá o poraseîtápe bé
"fazendo as pessoas beberem cauim ou dando-lhes de beber, fazendo-as embriagar","abá mongagûabo koîpó se'yma, i mondabeypó"
meu pai os inimigos comeram,xe ruba tobaîara îa'u
nas grandes cabeças deles,i akangusuî
eis que o adversário habitual da alma do homem é ele,eboûĩ abá 'anga rupîatyba a'e
ali atacando as moças,a'epe kunhãmuku repenhana
"ah, se eu tivesse percebido isso antes, praticando o que vocês diziam!","anhandu beémo erimba'e angûama mã, pe 'erama purûabo!"
quero muitíssimo destruir todas as aldeias,aîpotá-katutenhẽ opabĩ taba mondyka
alguns santos,amõ amõ santos
"meu irmão, perdoe-me","xe rybyt, nde nhyrõ xebo"
"ah, quem me dera comer veneno para que eu morresse!",a'u temõ mba'eaíba mã a'emo nhẽ xe re'õû
"o que era, mesmo, aquilo?",mba'e-takó?
enquanto ele não vem,ture'yma pukuî
"este era, de fato, o meu intento",aîpó nakó xe rekopotasaba
dirigi-a,asebikok
"qual é a causa de nossa alegria, então?",mba'epe asé moesãîndaba a'ereme?
"quanto mais um caminhante se aflige por um caminho que não conhece, mais deseja logo ver o dia","memeté rakó pé o eminguabe'yma rupi oguataba'e o angekotebẽnamo, korikorinhẽa'ub 'ara repîaki"
fiei o algodão,aamynyîu-poban
"portanto, eu vim","emonãnamo, xe ruri"
o que pede ao pajé por trabalhos.,marãtekorama resé paîé mongetasara
vim para informar você sobre minhas chacinas,aîu nde momorandupa xe porapiti resé
muitas coisas miúdas,ta'yrĩ-rĩ
meu anzol muito afortunado há de pescar para você,xe pindá-porangeté t'opindaîtykyne endébo
maço de flechas,u'u-mana
eu sou velho,xe ymûan
"vim do rio dos paratis para ver a rainha, enfeitando minha cabeça","xe parati 'y suí aîu, rainha repîaka, xe akanga moîegûaka"
por que a gente também a assinala em sua boca?,marãnamope asé o îurupe sa'angino?
ele caminharia conosco,a'emo îandé resé i atarimo
água sem mistura,y anhẽ
dei aos índios seus antigos companheiros,irũmbûera aîme'eng abá supé
fazendo escorrer o sangue dele,sugûy mosyryka i xuí
quem foi que o entregou?,abápe i me'engarama?
parece que sua morte fosse a finalidade com que seu pai o fez viver,tuba i moingoaba se'õ a'e i aîarõ
"detestando-os muito, tratem-nos muito mal","i amotare'ym-etébo, perekó-aí-aí"
vocês estão na condição de fetos de seu senhor,peín pe îara momburu'abamo nhẽ
para a aspersão de seu aposento e de seu próprio corpo,o koty og o'o repyîagûama resé
seu cadáver dormiu demais?,okeretápe se'õmbûera?
confiando na formosura de muitos de si,o matueté aysó resé é oîerobîá
meu senhor te mata,pe îuká xe îara
"suas próprias coisas, na verdade, a gente ama em seu coração","o mba'e, nipó, asé o py'a pupé saûsubi"
"o que lavra as madeiras, o carpinteiro",ybyrá pandara
um certo judeu velho mostrou o lugar onde ela foi enterrada.,amõ îudeu-tuîba'e i tymagûera kuabe'engi
deixa eu ir,te'inhẽ t'osó
"e suas velhas roupas, o que fizeram com elas?",i aogûerape marã serekóû?
"tomou-o como substituto de judas, que entregou o deus-filho",îudas tupã ta'yra me'engarûera rekobîaramo tari
você teve relações sexuais com algum sodomita?,ereîkópe tebira amõ resé?
eu não me afasto deles,ixé n'aîeîyî i xuí
"na verdade, três vezes você negará ser meu discípulo",mosapy ipó xe boîáramo nde rekó ereîkuakub
a gente morrerá com sua crença também?,serobîara bépe asé ogûeromanõne?
"não era pedro, mas sim, seu irmão","na pero ruã, tybyra a'e"
"ah, eu estou muito quente aqui!",xe rakubeté kó mã!
haveria de cair,a'arixûer
morro eu mesmo,amanõ teé
seu criador de verdade,o moîangara tekatu
"hei de ir cumprir essas palavras, juntando muitos dos meus servos","t'asó aîpó nhe'enga mopó, xe boîá reŷnhangetábo"
é certo que o comungante comunga algumas vezes sempre?,"a'eboépe tupã rasara tupã rari amõme, îepi?"
que detesto muito o diabo,t'aroŷrõngatu anhanga
apoio a sua cabeça,aî'a-kok
"embora você evoque os atos, daqueles me arrependo","xe rekó-ekyî îepé, a'epûera aîmoasy"
digo a verdade,anheté a'é
quando ele proferiu isso?,erimba'epe sa'angi?
"oh, por acaso isso é o diabo?!","îu, anhangap'ikó ri?!"
estou como mensageiro,paresaramo aîkó
"que lancemos fora nossa maldade, não acreditando nos pajés","t'oroîtyk oré poxy, paîé rerobîare'yma"
passo raramente,moîepenhombé akûab
o que não repete seus antigos pecados,o angaîpagûera reroîebysare'yma
o que te põe à nu,ikatupe nde moĩndara
nas roças,kóbo
deixa que venha primeiro,t'oú turi - deixa-o que venha t'oú turi ranhẽ
por que não seriam muito fortes?,marãmo satãngatue'ymamo?
"igualmente a morte está entre os jovens e entre os velhos, não distante","oîoîá te'õ rekóû kunumĩgûasu suí tuîba'e suí bé, n'apûéî"
parede de casa,ó-pyá
"em troca de sua criação, dei-lhe outra",seîmbaba rekobîáramo amõ aîme'eng i xupé
escondo-me bem,aîemĩngatu
"tempo, lugar, modo, etc. de estar em pé",ambaba
"eu, em vez disso, quero presas em alguns bêbados","xe-te, xe rembiá-potá sabeypora amõ resé"
os homens estão acostumados a mim,apŷaba xe pokuá
