source_text,target_text
"ah, como será a morte do fulano por aí?",marã îasûaramo ahẽ kûepe se'õ mã?
antigamente eu ficava sempre junto de ti,akûeîme apytá memẽ nde pyri
"quebrador de pedras, cavouqueiro",itá kasara
"eu mesmo sou quem o queimou, no tempo em que ele vivia","ixé aé sapysarûera, sekobeaba resé"
"eis que eu amo vossas almas, aformoseando-as, embelezando-as","xe ikó asaûsu pe 'anga i moaysóbo, i momoranga"
var de chapéu em forma de cogumelo,akangaoburupé
"eu sou um guará-guaçu, uma onça","xe agûaragûasu, îagûara"
trouxe todo o peixe,aru-pab pirá
sendo tu deus também,tupãnamo eîkóbo bé
mas eu me esqueci completamente,xe resaraî-te-katu
nomeia tudo,esenõî mbá
sempre eu ensinei publicamente as pessoas,te'yîpe memẽ nhẽ ixé aporombo'e
maltratar a seu próximo,o apixara rerekoaíba
meu soltar de grunhidos,xe kororõ-pysyrõ
o que se compraz em seu sonho mau,o ké-poxy omboryba'e
"todos eles voltaram para trás, caindo no chão de costas","opá i îeakypûereroîebyri, o atukupé pyterybo o'á ybype"
estamos nos ferros ao pescoço um do outro,oîoapyri oroîkó itá resé
matando as criações de alguém,abá reîmbaba îukábo
"intervalo de água, ilha",y-pa'ũ
algodoal,amynyîu-tyba
morrendo eu,gûimanõmo
vou para fora,asó kûeîpe
"queimo-te hoje, como de costume!","oroapy kori, îandu!"
o que é de dia,arybondûara
"o que vê o furto de alguém, sem se importar",abá mondarõ osepîakĩba'e
está diante de mim,e'am xe reseî
"não entendo tua ida, não entendo que tu vás",n'aîmo'angi nde só
os restos de nossos pecados,asé angaîpaba rembyrûera
todos eles voltaram-se para trás,opá i îeakypûereroîebyri
todo seu sangue fazendo derramar,og ugûy-tekatu i mo'ẽ-uká
a que amamenta,mokambûara
que eles sofram junto dos malditos!,ta sasy muru supé!
prendi-o a uma pedra,aîmoín itá resé
ele é fundo,typy
eis que agora eu hei de perecer!,akanhem kó ixé re'a
"vinde, levai os malditos, erguendo-os para sapecá-los em nosso fogo, derretendo-os","peîori, perasó muru, supi îandé ratápe sapeka, i momembeka"
semelhante a uma roupa de querejuá que brilha mais que o sol,aó-kereîûá kûarasy sosé oberaba'e nungara
"logo depois de dizer aquilo para ele, lançou o pagamento por seu senhor no templo, indo finalmente enforcar-se","aîpó oîoupé 'é abé, o îara repypûera reîtyki tupãokype aûîé osóbo oîeaîubyka"
as que vão para o purgatório,purgatório pupé osoba'e
"arrepiando-te, o desejo sensual aumentou teus olhos?","enhemopiringa, moropotara nde resá moîo'arype?"
enfeixei-os,anhoman
eu não estou sendo fantasioso,na xe poranguî gûitekóbo
veio um grande chefe,oú tubixá-katu
"é formosa, certamente, a lua","î aysó, nipó, îasy"
"eu sou guaixará, bebedor de cauim, grande boicininga","gûaîxará kagûara ixé, mboîtiningusu"
esbofeteio as costas de suas mãos,aîpokupé-petek
tu me escaldaste,xe rũî îepé
"ah, vencer-me-ão hoje!",xe reîtyk korine mã!
machuco-lhe a cabeça,aî'apirungá
"penetram grandes espinhos, espetando sua cabeça","oîké îugûasu, i akanga kutuka"
gargalo fino,anhurĩ
"queimou tua alma o fogo dele, descendo",nde 'anga osapy satá ogûeîypa
"o próprio deus a gente honra, de costume",tupã aé namẽ asé oîmoeté
"ah, que atrevido!",tekatueté mã!
untei as penas nele,asá-mongy
o desejo de sumir para longe enche seus corações,mamõ nhẽ kanhẽ-motara i py'a îaîporaká
"para esse belo procedimento, a gente a mantém em seu próprio quarto , aí dependurando o recipiente em que a bebe","aîpó tekoporanga resé asé serekóû o kotype, a'epe i moîasekóbo i gûaburu"
na cintura,ku'aî
"que entres em meu coração, guardando meu interior","xe nhy'ãme t'ereîké, xe py'a moingatûabo"
"nunca acaba de comer, não come fulano completamente as coisas",nd'o'u-apyî ahẽ mba'e
"deus deu, então, determinações para nosso pai primeiro?",osekomonhangype a'ereme tupã îandé rubypy?
eu estou opilado,xe apong
"se longamente ficas pranteando teus amigos ou teus parentes, por que não queres chorar nem um pouquinho por causa de teus antigos pecados?",kype rakó ereín nde raûsupara koîpó nde mũ rapirõmo marãpe nde rekoangaîpagûera resé é nd'ereîase'o-mirĩngatutenhẽ-motari?
por ter ele esperança nela e em deus,sesé tupã resé bé o îerobîasápe
querendo que a canoa passe adiante,ygara kûabĩ potá
tragamos quaisquer coisas para esses,t'irur ma'e tiruã anga pé
eu lhe pélo o couro cabeludo,aî'apir-abo'o
segundo o julgamento de nós por deus,tupã îandé rekomondykaba rupi
eu tenho os buracos das orelhas perdidos,xe apysakûá-kanhem
como que em asas de pássaro,gûyrá pepóbo pyryb
"vamos, devagar, para fazer o assalto, para queimar a terra dos malditos","t'îasó, mbegûé, îapu'ama, t'ixapy moxy retama"
não oporão resistência um ao outro,n'onherani xûéne o îoupéne
"muito feliz está o homem, certamente, após alcançar alguma verdade",sorybeté rakó abá mba'eeté amõ resé o îekosub'iré
são muito belas estas coisas para nós,i porangeté ã tekó îandébe
por que não queres chorar nem mesmo um pouquinho?,marãpe nd'ereîase'o-mirĩngatutenhẽ-motari?
minha vaca que crio,xe reîmbaba tapi'ira
ao lado de sua mãe a criança está deitada,o sy posé pitanga ruî
"engolir-me-á hoje, como sempre","xe mokõ kori, îandune"
"peca muito o homem, benzendo falsamente as pessoas?",i angaîpabetépe abá oporomongaraiba'upa?
estando com seus cocares brilhantes que são mais brancos que a geada,o akanetá-beraba ro'yrypy'aka sosé morotingyba'e reroína
"após morrer seu filho, ama todos os homens",o membyra re'õ ré opabĩ abá raûsubi
eu sou torto do olho,xe resab
"não são modos de o honrar a bebedeira, o maltratar seu próximo, atacando-o","na i moetesaba ruã ka'u, o apixara rerekoaíba, sopenhana"
"sua mãe, cobrindo-o bem, defende-o do frio","i xy i aso'ikatûabo, oîopîá ro'y suí"
eu tenho a extremidade pontuda,xe rapûá-obyr
contaste para alguém que tu ficaste passando a mão em mulheres?,ereîmombe'upe kunhã resé nde pokó-pokokagûera abá supé?
eu tenho muitos parentes,xe mũetá
"tende-o por vontade, tende-o para matá-lo","perekó potasábo é, perekó i îukábo"
"coisa muito boa é a confissão, como modo de impedir, também, tua ida para o inferno",mba'e-eté anhẽ nhemombe'u anhanga ratápe nde sorambûera morambûesabamono
"ajuntamento de cana-de-açúcar, canavial",u'ubae'ẽndyba
meu escravo,xe remiaûsuba
"antigamente estava aflito, praticando meus vícios","akûeîme aîkotebẽ, xe rekopoxy purûabo"
como estava jesus quando ele o fez sair?,marãete'ĩpe jesus o enosẽme?
"não faz efeito, às vezes, nosso remédio",sarûab amõme asé posangygûaba
"ilha de mato em meio a um descampado, capão",ka'a-pa'ũ
como deus fará com os que os cumprem?,marãpe tupã i moposara rerekóûne?
aguei-a,aîamõ
"contaste a maledicência de alguém, sendo mexeriqueiro?",ereîmombe'upe abá marã'eagûera nde mba'epûeramo?
"batendo sem motivo na tua esposa, tratando-a sempre como objeto maldito de pancada","nde remirekó resé epûá tenhẽmo, mûasá-mbururamo serekóbo îepi"
arroto fétido,eú-rema
minha herança,xe potaba
eu sou um pouco bochechudo,xe retobapé-pyryb
"oh, que pena que meu pai morreu!",omanõ tekatunheté xe ruba mã!
por isso mesmo deus aqueles lançou no fogo,nd'e'i te'e tupã a'eba'e reîtyka tatápe
ouve,esendu
"quantas são, necessariamente, as verdadeiras esposas de um homem?",mobype amẽ abá remirekó-eté?
"o que anuncia as coisas, o pregador",mba'e rerosapukaîtara
eu estou molhado,xe akym
que tipo de caça queres comer?,marãba'e so'o ereî'useî?
em deus somente faze estar tua alma,tupana ri nhõ nde 'anga eîmoín
por isso mesmo repreendeu a seu companheiro,nd'e'i te'e o apixara akakapa
vai por aí,ebokûé rupi ekûab
já agora deve ter vindo,our ipó ko'yté
tempo de rogar a deus pelas almas,angûera resé tupã mongetasagûama
"antigamente frequentavas nossa terra, amando-a","akûeîme eresapekó oré retama, saûsupa"
"ah, tão somente eu, na verdade, sofrerei isto!",xe nhõngatueté koba'e aîporaráne mã!
o que batizou não pode casar-se com aquela que batizou,oporoerokyba'epûera nd'e'ikatuî omendá o emierokûera resé
"na ponta, na extremidade",apyri
deram-lhe de beber?,ose'ymype gûá?
"o que bebe somente o suficiente, que acontece?","oîá nhote kagûarape, marã?"
"eles mentem, um de cara para o outro","semo'ẽ, oîobaúpa"
medi-o,asa'ang
"eis que percebendo isso, deixei ontem minha casa","kó anga andupa, aseîá kûesé xe roka"
o que vê um homem furtar sem se importar,abá mondarõ osepîakĩba'e
a causa da alegria de minha alma,xe 'angorypaba
"levaram-no para um certo palácio, fazendo-o entrar consigo",ogûerasó amõ okusupe seroîkŷabo
fez-nos viver,îandé moingobé
santa maria está pensando na aproximação de seu parto,santa maria o membyrá-kakara omo'ã-mo'ang
"então, nesse tempo",a'e remengatutenhẽ
"adão, nosso primeiro pai, fez-nos perder verdadeiramente, para nos queimarmos no fogo do diabo","adão, oré rubypy, oré mokanhemeté, anhanga ratápe nhẽ oré kaîaûama ri"
ficaste suspeitando de teu próximo em teu interior?,ereîmondá-mondápe nde rapixara nde py'ape?
"nem sequer uma pequena coisa, nem um só pequeno ato das pessoas omitir-se-á, então","mba'emirĩ tiruã, abá rekoagûerĩ oîenosem a'epene"
"pela estrela que os guia, como a que mostra o caminho",îasytatá serekoarama resé pé kuabe'ẽsaramo
o que está doente,i mara'aryba'e
em vão o padre quer convertê-la a deus,e'i tenhẽ abaré tupã resé serobaka potara'upa
como criança está nos braços de maria,pitangamo seni maria îybápe
lembrai-vos da morte,penhemoma'enduar te'õ resé
"peixão, peixe grande",piragûasu
tu falaste mal de alguém?,nde îuru'arype abá amõ resé?
não nos batizam também outras pessoas junto do padre?,n'asé reroki bépe amõ abá abaré pyri?
faço que não o vejo,n'asepîake'ym-a'ubi
"amam-se muito, por dever, os que se casaram?",oîoaûsu-katupe amẽ oîopopysykyba'epûera?
"no dia de guarda do nascimento dele, acendemos a fogueira chamada ""caminho do salto""",ara i 'aragûera pîasaba pupé tatá i apyrasabapé 'îaba îaîmondyk
logo então,a'ereme bé
que eu me lave a boca,t'aîeîuru-eî
"que lancemos fora nossa maldade, não acreditando nos pajés","t'oroîtyk oré poxy, paîé rerobîare'yma"
"mataram seus corpos, mas suas almas foram-se para encontrar a vida que não acabará","seté îukáû, i 'anga-te oîeoî tekobé opaba'erame'yma ri oîekosupa"
eis que sofrem muito os que deus repeliu,sasyeté niã tupã remipe'apûera
lembrança das coisas,mba'e resé ma'enduasaba
do amor a deus encheu suas almas,tupã raûsuba resé i 'anga porakari
a terra ficou levantando,yby obu-obur
"do lado da superfície de, do lado de fora de",i apé koty
querendo fazer passar as flechas,u'uba mongûá-potá
vem para amedrontá-lo,eîori i mosykyîébo
senhora da vida,tekobé îara
apartei-os,aîmoîa'ok
"fica-nos atacando, pensando em perverter-nos","îandé repenhã-penhã, îandé momoxy mo'anga"
"querendo que ele entre para junto de vós mesmos, lançai fora vossas maldades","pe îoupé seîké potá, peîtyk pe angaîpaba"
confundindo esta aldeia,ikó taba apamonana
"roga a deus por nós, os que somos pecadores",etupãmongetá oré i angaîpaba'e resé
não ficou ninguém no campo de batalha,n'opytáî amõ abá maranápe
"eu estou no cio, eu estou saída",xe kûaruru
cortei-lhe a cabeça,aîakã-mondok
enxuguei-o,aîmokang
armação de leito,inimbebytá
a não ser que deus não a fizesse estar consigo,tupã serekó e'ymetemonaémo
todas as línguas dos homens por aí afora fê-los conhecer?,opakatupe kûeîpe abá nhe'enga kuabukari i xupé?
"tua alma elimina a posse do céu com coisas fétidas e más, borrando-a por causa delas","nde 'anga ybaka rerekoarambûera mba'enẽ-memûã pupé oîmomemûã, sesé i monana"
"cantemos um pouquinho, primeiro",t'îanhe'engá-mirĩ ranhẽ
"logo então, muito rapidamente, levou-o para sempre para o fogo",a'eîbé korite'ĩ-aíb-eté serasóû aûîeramanhẽ tatápe
"fazendo as pessoas beberem cauim ou dando-lhes de beber, fazendo-as embriagar-se","abá mongagûabo koîpó se'yma, i mondabeypó"
meu pai os inimigos comeram,xe ruba tobaîara îa'u
nas grandes cabeças deles,i akangusuî
"se o que tem relações sexuais com uma solteira ou por ela se atrai transgride muito a palavra de deus, tanto mais o que perverte uma casada ou o que se atrai por ela","mene'yma resé oîkoba'e abiã koîpó sesé onhemomotaryba'e oîaby-eté tupã nhe'enga, memetipó mendara momoxysara koîpó sesé nhemomotasara"
ali atacando as moças,a'epe kunhãmuku repenhana
"ah, se eu tivesse percebido outrora isso, praticando o que dizíeis!","anhandu beémo erimba'e angûama mã, pe 'erama purûabo!"
quero muitíssimo todas as aldeias destruir,aîpotá-katutenhẽ opabĩ taba mondyka
meu sobrinho,xe ri'yra
"meu irmão, perdoa tu a mim","xe rybyt, nde nhyrõ xebo"
o avesso dele,i py
são muito temíveis teus chifres,iîabaeté-katu nde 'aka
enquanto ele não vem,ture'yma pukuî
"este era, de fato, o meu intento",aîpó nakó xe rekopotasaba
dirigi-a,asebikok
parece voar,obebé-berame'ĩ
reconciliei-os um com o outro,anhonongatu o îoupé
fiei o algodão,aamynyîu-poban
levando uma outra semelhante a ela,sapixara rerasóbono
"para onde meus amigos foram, sem mais?",marãngotype xe îekotyasaba sóû-'ĩ
"antigamente, após a criação do mundo",raka'e 'ara nhemonhang'iré
a vida ruim lançamos fora,tekoaíba oromombó
não beberás hoje o que eu mastigo,nd'ere'uî xó kori xe remindu'une!
maço de flechas,u'u-mana
eu sou velho,xe ymûan
"do rio dos paratis vim para ver a rainha, enfeitando minha cabeça","xe parati 'y suí aîu, rainha repîaka, xe akanga moîegûaka"
"por amar muito vossas almas, como seus discípulos vos tomaram","pe 'anga raûsukatûápe, o boîáramo pe rari"
haveria de morrer certamente a criança de mim após eu querer comer caça,omanõ îepémo pitanga xe suí ixé so'o 'useî tenhẽ roîrémo re'ĩ
eu fui bom antes de ir para o céu,xe angaturam ybakype xe só îanondé
seus antigos companheiros dei aos índios,irũmbûera aîme'eng abá supé
entraste com ele em teu aposento?,ereroîképe nde kotype?
mulher de baixa estatura,kunhã-mirĩ
aquieta-te verdadeiramente este é teu caminho,nde arybé anheté kó nde rapé
"somente desejando-a, nela tocando também","i potá nhote, sesé opokoka abé"
apressei-me muito,anhemoaîu-katu
para a aspersão de seu aposento e de seu próprio corpo,o koty og o'o repyîagûama resé
"passaste à frente de tudo, nosso inimigo vencendo para sempre","opá ereîopûã, oré sumarã reîtyka memẽ"
ocupando-me de ti,nde ri xe nhemboryryîa
não desiste nosso inimigo de sempre nos tentar,n'i apori oré sumarã îepi nhẽ oré ra'anga
ficando a tomar poções para não gerar uma criança,pitanga nhemonhanga suí oîeposanõ-sanonga
"o que lavra as madeiras, o carpinteiro",ybyrá pandara
a seu pai somente o homem obedece?,og uba anhõpe abá osapîá?
nem sequer um só homem pode livrar-se da morte,oîepé tiruã abá nd'e'ikatuî oîepysyrõmo te'õ suí
"e suas velhas roupas, que fizeram com elas?",i aogûerape marã serekóû?
"tomou-o como substituto de judas, que entregara deus-filho",îudas tupã ta'yra me'engarûera rekobîaramo tari
"vem, coisa fedorenta!","eîori, mba'e-nem!"
o nó dela,i puru'ã
em roupas brancas envolveram-no,aó-tinga pupé i nhubani
a gente morrerá com sua crença também?,serobîara bépe asé ogûeromanõne?
palmito de juçara,îeîsaru'ã
passou a aflição,i pûer tekoaíba
que é isso?,mba'ep'ipó?
"o que está preso em ferros, o que está peado",i pukusamba'e
seu criador de verdade,o moîangara tekatu
"espremeste-te após alguém fazer sexo contigo, não querendo filhos?",ereîeamĩpe nde resé abá rekó riré nde memby-potare'ymamo?
ele sempre vai,memẽ nhẽ i xóû îepi
fiz preparativos para receber o inimigo,anhemosako'i tobaîara resé
não! irritei-me,aani! aîemoŷrõ
estou há longo tempo,oîeí aîkó
caso com uma mulher,aîkó kunhã rupi
quando o proferiu?,erimba'epe sa'angi?
"oh, por acaso isto é o diabo?!","îu, anhangap'ikó ri?!"
estou como mensageiro,paresaramo aîkó
eu fui o primeiro deles,ixé iîypy
passo raramente,moîepenhombé akûab
por que libertas aquele por quem nos cansamos?,marãpe ereîpysyrõ oré kane'õagûera?
o que te põe a nu,ikatupe nde moĩndara
a gente é parecida à criança que não tem pecado?,pitanga i angaîpabe'ymba'e rapixaramo nhẽpe asé rekóû?
"hoje, assim, de modo nenhum impedem nossa estada","kori, nã, îandé rekó îandé moarûapa angá"
"eva, nossa mãe primeira, atraiu-se muito pelo belo fruto, de acordo com a palavra da serpente","eva, îandé sy-ypy, onhemomotareté 'ybá-poranga resé, mboîa nhe'enga rupi"
